@relation my_relation
@attribute 1_attr_chunk_1 numeric      % real name: 'chunk_1'
@attribute 2_attr_chunk1_2 numeric      % real name: 'chunk1-2'
@attribute 3_attr_chunk1_2_3 numeric      % real name: 'chunk1-2-3'
@attribute 4_attr_chunk1_2_3_4 numeric      % real name: 'chunk1-2-3-4'
@attribute 5_attr_chunk1_2_3_4_5_6_7_8_9_10 numeric      % real name: 'chunk1-2-3-4-5-6-7-8-9-10'
@attribute 6_attr_chunk1_2_3_4_5_6_7_8_9_10_negative numeric      % real name: 'chunk1-2-3-4-5-6-7-8-9-10-negative'
@attribute categories {0,1}
@data
0.17440849009, 0.165727667803, 0.163791654798, 0.162648552678, 0.16751544085, 0.16587995244, 1 chunk_1_train_subject1190_1_txt
0.409488280274, 0.185645963372, 0.152765927358, 0.134364119894, 0.0634207526199, 0.0543136417444, 1 chunk_1_train_subject1191_1_txt
0.175118056194, 0.170084229471, 0.166022299055, 0.165948454348, 0.166346371801, 0.15644571014, 1 chunk_1_train_subject1201_1_txt
0.201271426218, 0.183587083678, 0.170888712989, 0.165498702391, 0.155915216751, 0.122836743503, 1 chunk_1_train_subject127_1_txt
0.176493424238, 0.169586503135, 0.163671674732, 0.162346719947, 0.164210657181, 0.163640836537, 1 chunk_1_train_subject1361_1_txt
0.180433705979, 0.165532588862, 0.161933251525, 0.160638975004, 0.16424089906, 0.167186645869, 1 chunk_1_train_subject136_1_txt
0.175529600312, 0.168285413247, 0.166501042491, 0.166145948017, 0.172532350967, 0.150988398049, 1 chunk_1_train_subject1457_1_txt
0.191974570123, 0.187404537309, 0.167907702944, 0.163009562336, 0.156694033973, 0.133001289652, 1 chunk_1_train_subject1555_1_txt
0.295734760211, 0.231478878244, 0.14568605617, 0.13810833068, 0.103090003699, 0.0858992089848, 1 chunk_1_train_subject1637_1_txt
0.180373422662, 0.17993433012, 0.170423555446, 0.172021539493, 0.166071970015, 0.131170519878, 1 chunk_1_train_subject1839_1_txt
0.198978417341, 0.166466722064, 0.166336081252, 0.163551593986, 0.159567597226, 0.145085660101, 1 chunk_1_train_subject1879_1_txt
0.197170357244, 0.165806969338, 0.160194060596, 0.157809681104, 0.154224470783, 0.164759595357, 1 chunk_1_train_subject2219_1_txt
0.193048210453, 0.188049534865, 0.157306184748, 0.157183180364, 0.146536736331, 0.157862299953, 1 chunk_1_train_subject2382_1_txt
