@relation my_relation
@attribute 1_attr_chunk_1 numeric      % real name: 'chunk_1'
@attribute 2_attr_chunk1_2 numeric      % real name: 'chunk1-2'
@attribute 3_attr_chunk1_2_3 numeric      % real name: 'chunk1-2-3'
@attribute 4_attr_chunk1_2_3_4 numeric      % real name: 'chunk1-2-3-4'
@attribute 5_attr_chunk1_2_3_4_5_6_7_8_9_10 numeric      % real name: 'chunk1-2-3-4-5-6-7-8-9-10'
@attribute 6_attr_chunk1_2_3_4_5_6_7_8_9_10_negative numeric      % real name: 'chunk1-2-3-4-5-6-7-8-9-10-negative'
@attribute categories {0,1}
@data
0.172574817442, 0.165179679633, 0.163699602161, 0.162823004306, 0.167928448512, 0.167772299917, 1 chunk_1_train_subject1190_1_txt
0.400963224866, 0.180085236548, 0.150957261892, 0.13407657217, 0.0715930669979, 0.0623236382853, 1 chunk_1_train_subject1191_1_txt
0.168824613251, 0.167846763011, 0.165642273903, 0.166627392805, 0.169480452524, 0.161559904454, 1 chunk_1_train_subject1201_1_txt
0.201523240971, 0.183619235809, 0.170971723407, 0.165328913274, 0.155386538168, 0.123168253354, 1 chunk_1_train_subject127_1_txt
0.170485540138, 0.167475576218, 0.163827681482, 0.163176130967, 0.166838834993, 0.168165808636, 1 chunk_1_train_subject1361_1_txt
0.177267522835, 0.165072469218, 0.1622195746, 0.16118010356, 0.164961536269, 0.169272376302, 1 chunk_1_train_subject136_1_txt
0.173118056326, 0.167875597645, 0.166720950161, 0.166451201944, 0.173062340471, 0.152758262177, 1 chunk_1_train_subject1457_1_txt
0.190096143117, 0.186273917785, 0.167906678275, 0.163282559928, 0.157456051666, 0.134977220263, 1 chunk_1_train_subject1555_1_txt
0.288200080444, 0.22432174721, 0.146491707859, 0.139290495959, 0.108603712789, 0.0930899526624, 1 chunk_1_train_subject1637_1_txt
0.179091100036, 0.178327412006, 0.170227706392, 0.171824993385, 0.167118153916, 0.133406722451, 1 chunk_1_train_subject1839_1_txt
0.194772136042, 0.16642884533, 0.166553813324, 0.16400375622, 0.160716269736, 0.147513351628, 1 chunk_1_train_subject1879_1_txt
0.187544912974, 0.164178102017, 0.160762202322, 0.159218330968, 0.157635355566, 0.17063830352, 1 chunk_1_train_subject2219_1_txt
0.183823551559, 0.179973223626, 0.157454122415, 0.158599366646, 0.151801490156, 0.168339227286, 1 chunk_1_train_subject2382_1_txt
