@relation my_relation
@attribute 1_attr_chunk_1 numeric      % real name: 'chunk_1'
@attribute 2_attr_chunk1_2 numeric      % real name: 'chunk1-2'
@attribute 3_attr_chunk1_2_3 numeric      % real name: 'chunk1-2-3'
@attribute 4_attr_chunk1_2_3_4 numeric      % real name: 'chunk1-2-3-4'
@attribute 5_attr_chunk1_2_3_4_5_6_7_8_9_10 numeric      % real name: 'chunk1-2-3-4-5-6-7-8-9-10'
@attribute 6_attr_chunk1_2_3_4_5_6_7_8_9_10_negative numeric      % real name: 'chunk1-2-3-4-5-6-7-8-9-10-negative'
@attribute categories {0,1}
@data
0.174831672236, 0.165932856292, 0.16363651018, 0.162529246953, 0.167532866429, 0.165508557455, 1 chunk_1_train_subject1190_1_txt
0.414050526452, 0.182512716257, 0.151425307033, 0.133750477337, 0.0637973194724, 0.0544623223305, 1 chunk_1_train_subject1191_1_txt
0.175591596601, 0.170281862296, 0.165800593163, 0.165787187886, 0.166380855083, 0.1561229299, 1 chunk_1_train_subject1201_1_txt
0.20167459043, 0.183752687738, 0.170715185881, 0.165380266477, 0.155922597133, 0.122552555533, 1 chunk_1_train_subject127_1_txt
0.17696010314, 0.169771417705, 0.163479018493, 0.16220516842, 0.164242680534, 0.163291306891, 1 chunk_1_train_subject1361_1_txt
0.180878282909, 0.165728042434, 0.16176531901, 0.160511866925, 0.164263703837, 0.166818783739, 1 chunk_1_train_subject136_1_txt
0.17594886868, 0.168486256024, 0.166327210622, 0.166017071361, 0.172558412241, 0.150644904617, 1 chunk_1_train_subject1457_1_txt
0.192379795079, 0.187618365383, 0.16774081629, 0.162877153337, 0.156690855652, 0.132684699552, 1 chunk_1_train_subject1555_1_txt
0.296055542194, 0.23164342594, 0.145554541213, 0.138015106827, 0.103059813269, 0.0856688070242, 1 chunk_1_train_subject1637_1_txt
0.180847186598, 0.180129123232, 0.170199624975, 0.171845273808, 0.166093963071, 0.130880156193, 1 chunk_1_train_subject1839_1_txt
0.199520200024, 0.166618899656, 0.166094805733, 0.163382372276, 0.159588718433, 0.144781032928, 1 chunk_1_train_subject1879_1_txt
0.19775090487, 0.165969126594, 0.159947352234, 0.157624237921, 0.154242869356, 0.164430521386, 1 chunk_1_train_subject2219_1_txt
0.193539448282, 0.188364586942, 0.157053926704, 0.156988550021, 0.146542721418, 0.15749688192, 1 chunk_1_train_subject2382_1_txt
0.199316744205, 0.185169094525, 0.173779620528, 0.161045329127, 0.154416146761, 0.126264971816, 1 chunk_1_train_subject2440_1_txt
0.166647191553, 0.165922650019, 0.165272132514, 0.166325724325, 0.173748630814, 0.162027933246, 1 chunk_1_train_subject2871_1_txt
0.210831587022, 0.16604182856, 0.162083319066, 0.157591616801, 0.151961616862, 0.15147388828, 1 chunk_1_train_subject3125_1_txt
0.203123694425, 0.179460501693, 0.15780711095, 0.15954614169, 0.156495158679, 0.143559539138, 1 chunk_1_train_subject3336_1_txt
0.17225553183, 0.172029394812, 0.16923950556, 0.172405760614, 0.173422486021, 0.140638314789, 1 chunk_1_train_subject3364_1_txt
0.168126903755, 0.16506847856, 0.164789232921, 0.164192915303, 0.168401796514, 0.169372068469, 1 chunk_1_train_subject337_1_txt
0.238412546992, 0.158941776194, 0.155658980619, 0.158419743511, 0.143071025749, 0.145488585957, 1 chunk_1_train_subject3670_1_txt
