@relation my_relation
@attribute 1_attr_chunk_1 numeric      % real name: 'chunk_1'
@attribute 2_attr_chunk1_2 numeric      % real name: 'chunk1-2'
@attribute 3_attr_chunk1_2_3 numeric      % real name: 'chunk1-2-3'
@attribute 4_attr_chunk1_2_3_4 numeric      % real name: 'chunk1-2-3-4'
@attribute 5_attr_chunk1_2_3_4_5_6_7_8_9_10 numeric      % real name: 'chunk1-2-3-4-5-6-7-8-9-10'
@attribute 6_attr_chunk1_2_3_4_5_6_7_8_9_10_negative numeric      % real name: 'chunk1-2-3-4-5-6-7-8-9-10-negative'
@attribute categories {0,1}
@data
0.164401229179, 0.163815686796, 0.164018336981, 0.164892342966, 0.169416224634, 0.17345030827, 1 chunk_1_train_subject1190_1_txt
0.389383119719, 0.182205786991, 0.152192127998, 0.136746370533, 0.0736555055815, 0.065816127418, 1 chunk_1_train_subject1191_1_txt
0.163764092757, 0.16607976072, 0.165669997837, 0.166639031711, 0.169951217461, 0.16789076739, 1 chunk_1_train_subject1201_1_txt
0.190230018765, 0.177530613183, 0.170959733999, 0.166323922868, 0.16153374893, 0.133420539461, 1 chunk_1_train_subject127_1_txt
0.164192398989, 0.165462111863, 0.164645114469, 0.16456590904, 0.168672123896, 0.172457135926, 1 chunk_1_train_subject1361_1_txt
0.164092480284, 0.163195289071, 0.163998333582, 0.164986626181, 0.169371002045, 0.174350917958, 1 chunk_1_train_subject136_1_txt
0.166170635886, 0.166922959456, 0.167948211054, 0.16767356975, 0.174356143241, 0.156924073674, 1 chunk_1_train_subject1457_1_txt
0.179539775127, 0.178368914286, 0.167935764534, 0.165386115094, 0.161997983384, 0.146767844522, 1 chunk_1_train_subject1555_1_txt
0.264997349307, 0.210373850776, 0.150976290462, 0.144478413809, 0.119752505942, 0.109420077839, 1 chunk_1_train_subject1637_1_txt
0.174371731405, 0.17440549183, 0.169472851429, 0.170957890846, 0.169687063843, 0.141102474266, 1 chunk_1_train_subject1839_1_txt
0.173437608256, 0.165124344597, 0.16701777584, 0.165929910668, 0.16779891902, 0.160687683188, 1 chunk_1_train_subject1879_1_txt
0.167408806653, 0.162093328031, 0.163598466095, 0.163488491284, 0.164107291965, 0.179297582244, 1 chunk_1_train_subject2219_1_txt
0.171063666943, 0.168272507462, 0.157883435446, 0.160097878459, 0.158205004891, 0.184474132903, 1 chunk_1_train_subject2382_1_txt
0.180501140935, 0.175572486494, 0.170595104803, 0.163724627521, 0.164284291431, 0.145319406598, 1 chunk_1_train_subject2440_1_txt
0.163706001268, 0.165895752654, 0.167131692849, 0.167903488777, 0.173124129342, 0.162234039984, 1 chunk_1_train_subject2871_1_txt
0.180827191429, 0.164803100652, 0.16541276176, 0.162698535254, 0.161085451737, 0.165168759547, 1 chunk_1_train_subject3125_1_txt
0.183861061115, 0.170726366147, 0.159744470071, 0.161649211163, 0.160847015978, 0.163168463885, 1 chunk_1_train_subject3336_1_txt
0.168725698931, 0.169948340047, 0.168635329653, 0.171460375999, 0.172764049316, 0.148462560763, 1 chunk_1_train_subject3364_1_txt
0.162362103771, 0.164051260129, 0.165404256939, 0.166283739939, 0.169428991112, 0.172464070637, 1 chunk_1_train_subject337_1_txt
0.202952206802, 0.158211146915, 0.157933613567, 0.161058882286, 0.152701892095, 0.167138411044, 1 chunk_1_train_subject3670_1_txt
0.170523070795, 0.166604617347, 0.165273302107, 0.166036254046, 0.169292483944, 0.162265117227, 1 chunk_1_train_subject374_1_txt
0.261981851631, 0.163583848611, 0.157482949577, 0.143803425108, 0.142310680332, 0.130835703354, 1 chunk_1_train_subject405_1_txt
0.204557768378, 0.180150563143, 0.16751112444, 0.166989413518, 0.156789896811, 0.123999959536, 1 chunk_1_train_subject416_1_txt
0.16276709926, 0.166401067855, 0.167474534491, 0.170351522058, 0.173167599108, 0.159833755949, 1 chunk_1_train_subject4493_1_txt
0.162417099646, 0.165980267281, 0.1670340315, 0.166432651764, 0.169671467137, 0.168459702031, 1 chunk_1_train_subject4630_1_txt
0.168513776744, 0.169987638151, 0.168805393623, 0.169279900568, 0.173103416261, 0.150306660445, 1 chunk_1_train_subject4675_1_txt
0.170604199941, 0.170979623531, 0.167495806228, 0.168265594731, 0.165881403172, 0.15676938324, 1 chunk_1_train_subject4879_1_txt
0.173021701827, 0.170728165589, 0.165690234235, 0.163155742409, 0.16097176696, 0.166426318003, 1 chunk_1_train_subject5537_1_txt
0.189283980549, 0.163226382322, 0.163258464859, 0.158156350321, 0.159653076735, 0.166418510754, 1 chunk_1_train_subject5649_1_txt
0.176336309067, 0.179932737907, 0.174464815869, 0.168820871279, 0.166292543328, 0.134151105686, 1 chunk_1_train_subject5936_1_txt
0.165055923938, 0.166211662835, 0.167847757902, 0.168753058965, 0.1720779619, 0.160049680773, 1 chunk_1_train_subject6146_1_txt
0.193702354126, 0.17500285598, 0.166344694526, 0.167643488678, 0.161004619837, 0.136299415523, 1 chunk_1_train_subject6150_1_txt
0.168106749943, 0.16846502055, 0.168699502692, 0.168565614364, 0.16937791505, 0.156781070333, 1 chunk_1_train_subject6494_1_txt
0.160705650279, 0.163490617763, 0.16415222034, 0.165139612974, 0.169411746246, 0.177093613936, 1 chunk_1_train_subject669_1_txt
0.172097875549, 0.169070919086, 0.167626519414, 0.167525335674, 0.168757302028, 0.15491789362, 1 chunk_1_train_subject6760_1_txt
0.202061804444, 0.184038454812, 0.173405659305, 0.162033534275, 0.142240199653, 0.136218552676, 1 chunk_1_train_subject7042_1_txt
0.173989389611, 0.174344065925, 0.172656790154, 0.169946794669, 0.170924954726, 0.138135684448, 1 chunk_1_train_subject7133_1_txt
0.163388191439, 0.162813303034, 0.165692973552, 0.165927944432, 0.169897816062, 0.172274522693, 1 chunk_1_train_subject7135_1_txt
0.164904407026, 0.170300056968, 0.171123454809, 0.170780895589, 0.171772562012, 0.151115303988, 1 chunk_1_train_subject7157_1_txt
0.166616052287, 0.168707605439, 0.168544022231, 0.169772724914, 0.175096934811, 0.151259213337, 1 chunk_1_train_subject7181_1_txt
0.167017974864, 0.166039516456, 0.167024836814, 0.164769521782, 0.16703928862, 0.168104272096, 1 chunk_1_train_subject7326_1_txt
0.159182679682, 0.162929763949, 0.1623753702, 0.163862305921, 0.168904228838, 0.182738912097, 1 chunk_1_train_subject7364_1_txt
0.242436391634, 0.175379918688, 0.165144738868, 0.155551367848, 0.132167522286, 0.12931832245, 1 chunk_1_train_subject7367_1_txt
0.171495662253, 0.170009549453, 0.168552260421, 0.167893206566, 0.170704550638, 0.151341197953, 1 chunk_1_train_subject7515_1_txt
0.447267272886, 0.112033447344, 0.105598119543, 0.117237471965, 0.105270954882, 0.112591272945, 1 chunk_1_train_subject7533_1_txt
0.185304617826, 0.164630789815, 0.164131263395, 0.163220664875, 0.149035162525, 0.173676300201, 1 chunk_1_train_subject7680_1_txt
0.178274264539, 0.165971739727, 0.164178230081, 0.165547473549, 0.165851587888, 0.16017137609, 1 chunk_1_train_subject7703_1_txt
0.180997551795, 0.173966911846, 0.169128311347, 0.168678459093, 0.157133964714, 0.150092611534, 1 chunk_1_train_subject7925_1_txt
0.171356772553, 0.167506265068, 0.166628481071, 0.167949594893, 0.171669437381, 0.154885505636, 1 chunk_1_train_subject7930_1_txt
0.163595442941, 0.163560364158, 0.164304109489, 0.164320984839, 0.16831318263, 0.17590077052, 1 chunk_1_train_subject7970_1_txt
0.162260907816, 0.165023725131, 0.165982306785, 0.167435061285, 0.170965295513, 0.168327563962, 1 chunk_1_train_subject8683_1_txt
0.502076943775, 0.146923678425, 0.112062918714, 0.090487587439, 0.0682269964506, 0.0802210798649, 1 chunk_1_train_subject8741_1_txt
0.208933899607, 0.165406351411, 0.158578581056, 0.154535412365, 0.157527184033, 0.155013502439, 1 chunk_1_train_subject8843_1_txt
